customer_id,first_name,last_name,gender,age,city,state,region,customer_segment,signup_date
17374,Nikhil,Banerjee,Female,65,Bhubaneswar,Odisha,East,Consumer,8/3/2023
17375,Sahil,Jain,Other,61,New Delhi,Delhi,North,Consumer,2/5/2024
17376,Rohan,Verma,Male,59,Mumbai,Maharashtra,West,Consumer,10/18/2023
17377,Meera,Bose,Male,26,Kolkata,West Bengal,East,Consumer,11/26/2023
17378,Priya,Patel,Female,52,Gurugram,Haryana,North,Small Business,10/5/2024
17379,Rahul,Malhotra,Female,18,Hyderabad,Telangana,South,Consumer,3/21/2024
17380,Tanya,Verma,Female,52,Chennai,Tamil Nadu,South,Consumer,12/9/2024
17381,Pooja,Gupta,Male,56,Chennai,Tamil Nadu,South,Corporate,12/29/2024
17382,Riya,Ghosh,Female,31,Chennai,Tamil Nadu,South,Consumer,8/7/2023
17383,Meera,Jain,Female,40,Gurugram,Haryana,North,Consumer,2/17/2023
17384,Ananya,Dutta,Female,62,Kolkata,West Bengal,East,Consumer,3/16/2025
17385,Pooja,Das,Female,27,Kolkata,West Bengal,East,Consumer,7/16/2023
17386,Aditya,Chatterjee,Male,43,Patna,Bihar,East,Small Business,8/4/2023
17387,Arjun,Sen,Female,32,New Delhi,Delhi,North,Consumer,10/11/2024
17388,Kavya,Iyer,Male,25,Mumbai,Maharashtra,West,Consumer,10/12/2023
17389,Pooja,Banerjee,Other,50,Kolkata,West Bengal,East,Consumer,7/24/2023
17390,Meera,Jain,Male,63,Mumbai,Maharashtra,West,Consumer,11/28/2023
17391,Karan,Khan,Female,45,Bengaluru,Karnataka,South,Consumer,7/18/2024
17392,Kavya,Gupta,Male,42,Kolkata,West Bengal,East,Consumer,7/2/2025
17393,Nikhil,Banerjee,Male,43,Mumbai,Maharashtra,West,Consumer,12/3/2025
17394,Tanya,Nair,Other,25,Lucknow,Uttar Pradesh,North,Consumer,3/1/2025
17395,Neha,Bose,Male,27,Bhubaneswar,Odisha,East,Consumer,8/28/2025
17396,Arjun,Sharma,Male,53,Kochi,Kerala,South,Small Business,7/27/2024
17397,Rohan,Mehta,Female,46,Chennai,Tamil Nadu,South,Corporate,3/16/2024
17398,Karan,Das,Male,29,Bengaluru,Karnataka,South,Small Business,6/4/2025
17399,Aarav,Ghosh,Female,18,Bhopal,Madhya Pradesh,Central,Small Business,11/23/2023
17400,Aarav,Ghosh,Other,27,Lucknow,Uttar Pradesh,North,Consumer,5/27/2025
17401,Sneha,Malhotra,Male,42,New Delhi,Delhi,North,Small Business,12/14/2025
17402,Nikhil,Singh,Male,30,Bengaluru,Karnataka,South,Small Business,2/26/2024
17403,Rohan,Jain,Female,53,Bengaluru,Karnataka,South,Consumer,11/15/2024
17404,Nikhil,Nair,Female,45,New Delhi,Delhi,North,Consumer,4/23/2025
17405,Sahil,Nair,Male,25,New Delhi,Delhi,North,Consumer,4/26/2025
17406,Rohan,Ghosh,Female,32,Kolkata,West Bengal,East,Consumer,8/11/2023
17407,Rahul,Iyer,Male,19,Gurugram,Haryana,North,Consumer,11/5/2025
17408,Sahil,Das,Male,19,New Delhi,Delhi,North,Consumer,6/27/2024
17409,Kavya,Bose,Male,54,Ahmedabad,Gujarat,West,Consumer,2/15/2023
17410,Karan,Khan,Female,36,Mumbai,Maharashtra,West,Consumer,5/8/2023
17411,Tanya,Patel,Male,60,Lucknow,Uttar Pradesh,North,Consumer,2/24/2025
17412,Aarav,Ghosh,Male,29,Lucknow,Uttar Pradesh,North,Consumer,4/5/2024
17413,Sneha,Dutta,Female,33,Kolkata,West Bengal,East,Consumer,4/27/2023
17414,Karan,Chatterjee,Male,42,Ahmedabad,Gujarat,West,Small Business,7/15/2024
17415,Riya,Roy,Female,31,Jaipur,Rajasthan,North,Corporate,10/9/2024
17416,Tanya,Bose,Female,40,Bhubaneswar,Odisha,East,Consumer,3/28/2023
17417,Neha,Bose,Male,23,Mumbai,Maharashtra,West,Corporate,1/14/2024
17418,Rohan,Sen,Male,21,Kochi,Kerala,South,Corporate,5/14/2024
17419,Rahul,Iyer,Male,59,Hyderabad,Telangana,South,Corporate,4/22/2025
17420,Arjun,Bose,Male,29,Kolkata,West Bengal,East,Small Business,12/4/2024
17421,Neha,Singh,Male,22,Kolkata,West Bengal,East,Consumer,4/4/2023
17422,Tanya,Khan,Male,31,Mumbai,Maharashtra,West,Consumer,10/25/2024
17423,Arjun,Banerjee,Male,38,Bengaluru,Karnataka,South,Small Business,9/1/2025
17424,Aditya,Sharma,Female,41,Hyderabad,Telangana,South,Corporate,2/28/2023
17425,Pooja,Singh,Male,54,Lucknow,Uttar Pradesh,North,Consumer,12/1/2025
17426,Aditya,Ghosh,Male,57,Mumbai,Maharashtra,West,Consumer,4/13/2023
17427,Pooja,Gupta,Male,32,Bhopal,Madhya Pradesh,Central,Consumer,11/3/2024
17428,Amit,Roy,Male,28,Mumbai,Maharashtra,West,Consumer,1/15/2024
17429,Tanya,Gupta,Female,23,Ahmedabad,Gujarat,West,Consumer,2/28/2025
17430,Karan,Patel,Female,25,Ludhiana,Punjab,North,Consumer,6/29/2025
17431,Amit,Ghosh,Male,19,Bhubaneswar,Odisha,East,Consumer,7/9/2025
17432,Rohan,Gupta,Female,18,Ahmedabad,Gujarat,West,Consumer,7/28/2025
17433,Ananya,Nair,Male,38,Lucknow,Uttar Pradesh,North,Consumer,5/31/2025
17434,Riya,Bose,Female,47,Mumbai,Maharashtra,West,Consumer,12/1/2023
17435,Aarav,Banerjee,Male,57,Kolkata,West Bengal,East,Consumer,5/17/2024
17436,Sahil,Dutta,Female,33,Hyderabad,Telangana,South,Consumer,2/15/2025
17437,Arjun,Singh,Male,31,Kolkata,West Bengal,East,Consumer,7/1/2023
17438,Ishita,Reddy,Male,50,Chennai,Tamil Nadu,South,Consumer,9/15/2024
17439,Karan,Sen,Female,48,Mumbai,Maharashtra,West,Consumer,7/26/2024
17440,Pooja,Sen,Male,51,Ludhiana,Punjab,North,Consumer,11/28/2025
17441,Riya,Reddy,Female,26,Kochi,Kerala,South,Corporate,2/23/2023
17442,Meera,Banerjee,Female,20,Patna,Bihar,East,Consumer,4/13/2023
17443,Aditya,Chatterjee,Male,44,Lucknow,Uttar Pradesh,North,Consumer,2/2/2023
17444,Arjun,Bose,Other,38,Mumbai,Maharashtra,West,Consumer,8/14/2024
17445,Aarav,Verma,Male,30,Kolkata,West Bengal,East,Consumer,8/17/2024
17446,Meera,Sen,Female,64,Jaipur,Rajasthan,North,Consumer,10/1/2024
17447,Nikhil,Banerjee,Female,25,Ahmedabad,Gujarat,West,Consumer,9/19/2023
17448,Kavya,Khan,Male,31,Chennai,Tamil Nadu,South,Corporate,11/29/2023
17449,Rohan,Verma,Male,53,Hyderabad,Telangana,South,Consumer,3/26/2024
17450,Nikhil,Roy,Female,43,Hyderabad,Telangana,South,Corporate,2/20/2023
17451,Priya,Dutta,Female,29,Mumbai,Maharashtra,West,Small Business,3/23/2025
17452,Rahul,Mehta,Female,43,Bengaluru,Karnataka,South,Consumer,2/26/2023
17453,Kavya,Jain,Male,38,Chennai,Tamil Nadu,South,Small Business,12/21/2024
17454,Rohan,Nair,Male,30,Ahmedabad,Gujarat,West,Consumer,5/4/2024
17455,Vikram,Khan,Female,50,Gurugram,Haryana,North,Consumer,12/14/2025
17456,Pooja,Sen,Female,55,New Delhi,Delhi,North,Consumer,1/17/2025
17457,Ananya,Reddy,Male,21,Lucknow,Uttar Pradesh,North,Consumer,5/28/2024
17458,Nikhil,Sharma,Female,18,Patna,Bihar,East,Consumer,1/26/2025
17459,Ananya,Gupta,Female,61,Kolkata,West Bengal,East,Consumer,5/7/2023
17460,Tanya,Chatterjee,Female,28,Jaipur,Rajasthan,North,Consumer,7/15/2023
17461,Priya,Iyer,Female,22,Hyderabad,Telangana,South,Consumer,6/22/2024
17462,Aditya,Ghosh,Male,46,New Delhi,Delhi,North,Consumer,7/15/2025
17463,Priya,Sharma,Male,33,Kolkata,West Bengal,East,Consumer,6/4/2025
17464,Vikram,Roy,Female,62,Ludhiana,Punjab,North,Small Business,2/12/2024
17465,Arjun,Mehta,Female,64,Gurugram,Haryana,North,Consumer,11/3/2023
17466,Ananya,Sen,Female,18,Kolkata,West Bengal,East,Small Business,11/7/2025
17467,Vikram,Banerjee,Male,27,Mumbai,Maharashtra,West,Consumer,9/2/2024
17468,Pooja,Reddy,Male,46,Mumbai,Maharashtra,West,Consumer,5/8/2023
17469,Tanya,Ghosh,Male,34,Patna,Bihar,East,Consumer,8/31/2023
17470,Sahil,Ghosh,Female,18,Ahmedabad,Gujarat,West,Consumer,6/22/2025
17471,Nikhil,Singh,Male,40,Mumbai,Maharashtra,West,Consumer,8/28/2025
17472,Kavya,Mehta,Male,47,Patna,Bihar,East,Consumer,9/8/2025
17473,Kavya,Reddy,Female,65,Chennai,Tamil Nadu,South,Corporate,1/8/2023
17474,Rohan,Ghosh,Male,37,Hyderabad,Telangana,South,Consumer,6/7/2025
17475,Nikhil,Jain,Male,55,Chennai,Tamil Nadu,South,Consumer,5/1/2023
17476,Tanya,Reddy,Female,38,New Delhi,Delhi,North,Consumer,5/23/2025
17477,Vikram,Dutta,Male,50,Hyderabad,Telangana,South,Consumer,8/10/2025
17478,Aarav,Sen,Male,64,Bengaluru,Karnataka,South,Small Business,1/26/2024
17479,Arjun,Gupta,Male,56,Hyderabad,Telangana,South,Consumer,7/29/2023
17480,Ishita,Gupta,Male,50,Ludhiana,Punjab,North,Consumer,2/9/2025
17481,Karan,Jain,Female,57,New Delhi,Delhi,North,Small Business,3/15/2023
17482,Neha,Khan,Female,27,Ludhiana,Punjab,North,Small Business,9/17/2024
17483,Meera,Bose,Male,56,New Delhi,Delhi,North,Corporate,12/25/2023
17484,Vikram,Bose,Male,65,Lucknow,Uttar Pradesh,North,Corporate,4/3/2024
17485,Pooja,Nair,Male,64,Bengaluru,Karnataka,South,Consumer,6/10/2025
17486,Kavya,Patel,Female,30,Patna,Bihar,East,Consumer,12/8/2025
17487,Meera,Chatterjee,Female,38,Bengaluru,Karnataka,South,Consumer,3/10/2024
17488,Karan,Roy,Female,50,Kolkata,West Bengal,East,Consumer,11/10/2023
17489,Neha,Mehta,Male,21,Mumbai,Maharashtra,West,Corporate,6/20/2025
17490,Riya,Roy,Female,50,Kolkata,West Bengal,East,Consumer,3/22/2024
17491,Karan,Das,Female,31,Gurugram,Haryana,North,Consumer,8/4/2023
17492,Ananya,Ghosh,Male,58,Bhopal,Madhya Pradesh,Central,Corporate,9/2/2025
17493,Sneha,Banerjee,Male,47,Lucknow,Uttar Pradesh,North,Consumer,12/7/2025
17494,Vikram,Ghosh,Male,37,Kolkata,West Bengal,East,Consumer,11/9/2023
17495,Riya,Banerjee,Female,20,Kochi,Kerala,South,Corporate,6/20/2023
17496,Pooja,Khan,Male,51,Lucknow,Uttar Pradesh,North,Consumer,6/14/2023
17497,Priya,Sharma,Male,43,Bengaluru,Karnataka,South,Consumer,10/8/2024
17498,Vikram,Gupta,Female,48,New Delhi,Delhi,North,Consumer,12/1/2023
17499,Sneha,Malhotra,Female,18,Jaipur,Rajasthan,North,Consumer,11/3/2024
17500,Sneha,Jain,Male,38,Kolkata,West Bengal,East,Consumer,3/31/2025
17501,Sneha,Banerjee,Male,54,New Delhi,Delhi,North,Corporate,1/7/2023
17502,Riya,Sharma,Male,61,Lucknow,Uttar Pradesh,North,Consumer,7/17/2025
17503,Ananya,Reddy,Male,34,Mumbai,Maharashtra,West,Consumer,2/1/2023
17504,Kavya,Chatterjee,Female,30,Hyderabad,Telangana,South,Consumer,5/4/2023
17505,Aarav,Sharma,Female,51,New Delhi,Delhi,North,Corporate,2/21/2025
17506,Ishita,Roy,Female,28,Lucknow,Uttar Pradesh,North,Consumer,11/2/2024
17507,Aarav,Singh,Female,60,Gurugram,Haryana,North,Corporate,11/22/2025
17508,Vikram,Dutta,Female,48,Bhubaneswar,Odisha,East,Consumer,9/4/2024
17509,Karan,Reddy,Male,62,Ahmedabad,Gujarat,West,Corporate,3/26/2024
17510,Ishita,Verma,Male,27,Ahmedabad,Gujarat,West,Consumer,12/23/2024
17511,Kavya,Singh,Female,22,Ahmedabad,Gujarat,West,Small Business,4/2/2025
17512,Priya,Ghosh,Female,57,New Delhi,Delhi,North,Consumer,12/25/2024
17513,Neha,Gupta,Female,31,Kolkata,West Bengal,East,Small Business,2/5/2024
17514,Priya,Patel,Female,34,Jaipur,Rajasthan,North,Consumer,11/2/2025
17515,Vikram,Gupta,Male,30,Lucknow,Uttar Pradesh,North,Consumer,11/22/2023
17516,Riya,Gupta,Male,38,New Delhi,Delhi,North,Corporate,1/10/2024
17517,Priya,Das,Male,61,Kochi,Kerala,South,Consumer,10/27/2023
17518,Amit,Chatterjee,Female,50,Jaipur,Rajasthan,North,Corporate,11/20/2023
17519,Kavya,Khan,Female,21,Chennai,Tamil Nadu,South,Consumer,8/19/2023
17520,Priya,Mehta,Female,60,Kolkata,West Bengal,East,Corporate,9/19/2024
17521,Priya,Mehta,Female,39,Kolkata,West Bengal,East,Consumer,2/26/2025
17522,Priya,Jain,Male,51,Chennai,Tamil Nadu,South,Consumer,4/8/2024
17523,Priya,Jain,Male,35,Hyderabad,Telangana,South,Corporate,9/23/2025
17524,Tanya,Mehta,Male,22,Mumbai,Maharashtra,West,Consumer,5/26/2024
17525,Pooja,Bose,Other,38,Mumbai,Maharashtra,West,Consumer,5/19/2024
17526,Sneha,Mehta,Female,34,Mumbai,Maharashtra,West,Consumer,3/16/2023
17527,Ishita,Sharma,Female,18,Patna,Bihar,East,Consumer,9/2/2025
17528,Vikram,Malhotra,Female,54,Lucknow,Uttar Pradesh,North,Corporate,6/10/2023
17529,Neha,Jain,Male,59,Chennai,Tamil Nadu,South,Consumer,6/27/2023
17530,Sneha,Verma,Female,61,Mumbai,Maharashtra,West,Consumer,10/7/2025
17531,Tanya,Khan,Female,29,Kolkata,West Bengal,East,Corporate,7/15/2024
17532,Priya,Malhotra,Male,48,Kolkata,West Bengal,East,Consumer,3/15/2023
17533,Aditya,Verma,Female,43,Chennai,Tamil Nadu,South,Small Business,4/22/2024
17534,Arjun,Khan,Male,46,Kolkata,West Bengal,East,Small Business,9/29/2024
17535,Ishita,Chatterjee,Female,56,Bengaluru,Karnataka,South,Small Business,1/11/2023
17536,Meera,Sen,Male,36,Gurugram,Haryana,North,Consumer,3/25/2025
17537,Tanya,Verma,Male,31,New Delhi,Delhi,North,Corporate,12/23/2024
17538,Ishita,Jain,Female,40,Bhubaneswar,Odisha,East,Consumer,1/13/2023
17539,Aarav,Roy,Male,49,Mumbai,Maharashtra,West,Consumer,10/29/2024
17540,Amit,Sharma,Male,38,Bengaluru,Karnataka,South,Corporate,8/29/2023
17541,Karan,Sen,Female,32,Gurugram,Haryana,North,Corporate,3/4/2025
17542,Tanya,Singh,Male,20,Chennai,Tamil Nadu,South,Consumer,2/12/2024
17543,Vikram,Khan,Female,45,Ahmedabad,Gujarat,West,Small Business,8/7/2023
17544,Arjun,Das,Female,19,Bhopal,Madhya Pradesh,Central,Small Business,7/1/2024
17545,Nikhil,Mehta,Male,40,New Delhi,Delhi,North,Consumer,4/23/2024
17546,Pooja,Iyer,Other,47,Bengaluru,Karnataka,South,Consumer,1/4/2024
17547,Sahil,Gupta,Male,40,New Delhi,Delhi,North,Small Business,8/6/2025
17548,Aarav,Ghosh,Male,42,Kolkata,West Bengal,East,Consumer,12/1/2024
17549,Ishita,Patel,Male,31,Kolkata,West Bengal,East,Consumer,6/10/2024
17550,Ishita,Sharma,Female,29,Kolkata,West Bengal,East,Consumer,9/2/2023
17551,Priya,Banerjee,Male,58,Kochi,Kerala,South,Corporate,9/6/2024
17552,Sahil,Singh,Male,60,Jaipur,Rajasthan,North,Corporate,1/28/2023
17553,Ananya,Malhotra,Female,25,Bengaluru,Karnataka,South,Corporate,8/13/2025
17554,Riya,Sen,Female,27,Mumbai,Maharashtra,West,Corporate,1/2/2023
17555,Rahul,Verma,Male,35,Jaipur,Rajasthan,North,Corporate,1/24/2025
17556,Tanya,Gupta,Male,51,Ludhiana,Punjab,North,Consumer,1/9/2024
17557,Aarav,Verma,Male,20,Bengaluru,Karnataka,South,Consumer,2/15/2025
17558,Neha,Das,Male,55,Bengaluru,Karnataka,South,Consumer,1/26/2024
17559,Ananya,Dutta,Female,18,Bhubaneswar,Odisha,East,Consumer,1/29/2023
17560,Sneha,Singh,Male,58,Kochi,Kerala,South,Consumer,10/21/2025
17561,Neha,Khan,Male,19,Ludhiana,Punjab,North,Consumer,4/7/2025
17562,Arjun,Bose,Male,58,Bengaluru,Karnataka,South,Consumer,2/18/2023
17563,Rahul,Verma,Female,63,Mumbai,Maharashtra,West,Consumer,2/5/2023
17564,Neha,Chatterjee,Female,56,Hyderabad,Telangana,South,Consumer,7/26/2024
17565,Arjun,Das,Male,65,Bengaluru,Karnataka,South,Consumer,10/30/2025
17566,Ishita,Gupta,Female,39,Kochi,Kerala,South,Consumer,9/16/2024
17567,Karan,Jain,Female,48,Kolkata,West Bengal,East,Corporate,1/12/2023
17568,Rahul,Gupta,Male,47,Ahmedabad,Gujarat,West,Corporate,1/25/2025
17569,Ananya,Verma,Male,18,Ludhiana,Punjab,North,Consumer,4/6/2024
17570,Ishita,Das,Male,59,Bhopal,Madhya Pradesh,Central,Consumer,11/20/2024
17571,Amit,Iyer,Female,51,Jaipur,Rajasthan,North,Consumer,1/14/2024
17572,Arjun,Sen,Male,38,Gurugram,Haryana,North,Corporate,1/9/2023
17573,Rohan,Malhotra,Male,28,Kolkata,West Bengal,East,Consumer,1/20/2023
17574,Tanya,Khan,Female,50,Chennai,Tamil Nadu,South,Consumer,11/13/2024
17575,Rohan,Bose,Female,65,Kolkata,West Bengal,East,Consumer,11/16/2024
17576,Rohan,Dutta,Female,25,Bhopal,Madhya Pradesh,Central,Consumer,12/15/2023
17577,Amit,Bose,Male,62,Ludhiana,Punjab,North,Consumer,3/30/2023
17578,Ishita,Chatterjee,Male,45,Kolkata,West Bengal,East,Consumer,4/14/2025
17579,Sneha,Mehta,Female,55,Kolkata,West Bengal,East,Consumer,6/13/2023
17580,Kavya,Banerjee,Female,24,Chennai,Tamil Nadu,South,Consumer,7/23/2023
17581,Arjun,Das,Other,23,Bengaluru,Karnataka,South,Consumer,5/3/2024
17582,Amit,Patel,Female,49,Bhubaneswar,Odisha,East,Small Business,2/12/2025
17583,Sneha,Khan,Female,31,Mumbai,Maharashtra,West,Consumer,12/10/2025
17584,Meera,Nair,Male,36,Patna,Bihar,East,Corporate,11/6/2024
17585,Amit,Sharma,Other,47,New Delhi,Delhi,North,Consumer,11/3/2025
17586,Nikhil,Dutta,Female,28,Chennai,Tamil Nadu,South,Corporate,12/5/2024
17587,Aarav,Reddy,Male,34,Mumbai,Maharashtra,West,Corporate,7/4/2025
17588,Ananya,Das,Male,35,Bhopal,Madhya Pradesh,Central,Consumer,7/10/2023
17589,Nikhil,Das,Female,34,Ahmedabad,Gujarat,West,Consumer,3/2/2023
17590,Sneha,Bose,Male,51,Hyderabad,Telangana,South,Consumer,12/23/2024
17591,Sahil,Singh,Female,25,Chennai,Tamil Nadu,South,Corporate,11/19/2025
17592,Pooja,Singh,Female,61,Ludhiana,Punjab,North,Consumer,3/6/2025
17593,Ishita,Singh,Male,52,Bhubaneswar,Odisha,East,Consumer,1/6/2024
17594,Arjun,Chatterjee,Other,18,Patna,Bihar,East,Corporate,6/12/2024
17595,Riya,Patel,Female,45,Ahmedabad,Gujarat,West,Consumer,5/2/2023
17596,Amit,Singh,Male,26,Kochi,Kerala,South,Consumer,1/3/2024
17597,Riya,Khan,Male,25,Bengaluru,Karnataka,South,Small Business,1/7/2025
17598,Arjun,Ghosh,Female,51,Lucknow,Uttar Pradesh,North,Small Business,6/29/2023
17599,Rahul,Reddy,Male,29,Chennai,Tamil Nadu,South,Consumer,6/4/2024
17600,Nikhil,Roy,Female,45,Ahmedabad,Gujarat,West,Consumer,11/10/2023
17601,Karan,Gupta,Male,31,Bhopal,Madhya Pradesh,Central,Consumer,6/14/2024
17602,Amit,Iyer,Female,33,Bhopal,Madhya Pradesh,Central,Consumer,4/4/2025
17603,Pooja,Verma,Female,50,New Delhi,Delhi,North,Small Business,8/13/2025
17604,Neha,Ghosh,Male,49,New Delhi,Delhi,North,Consumer,3/18/2024
17605,Priya,Roy,Female,19,Kochi,Kerala,South,Consumer,6/12/2025
17606,Aditya,Ghosh,Male,59,Bhopal,Madhya Pradesh,Central,Small Business,1/28/2025
17607,Vikram,Dutta,Male,46,Lucknow,Uttar Pradesh,North,Consumer,9/22/2025
17608,Tanya,Nair,Male,30,Kolkata,West Bengal,East,Small Business,3/10/2025
17609,Meera,Chatterjee,Male,23,Bengaluru,Karnataka,South,Consumer,8/17/2024
17610,Amit,Das,Male,41,Kochi,Kerala,South,Consumer,12/29/2024
17611,Sahil,Dutta,Male,51,Lucknow,Uttar Pradesh,North,Small Business,12/10/2023
17612,Sahil,Chatterjee,Male,18,Lucknow,Uttar Pradesh,North,Consumer,12/28/2024
17613,Pooja,Ghosh,Male,31,Jaipur,Rajasthan,North,Corporate,2/4/2025
17614,Sahil,Singh,Male,63,Chennai,Tamil Nadu,South,Consumer,10/21/2024
17615,Riya,Mehta,Female,22,Chennai,Tamil Nadu,South,Corporate,4/22/2023
17616,Arjun,Nair,Male,56,Patna,Bihar,East,Consumer,7/13/2024
17617,Aditya,Ghosh,Female,29,Bengaluru,Karnataka,South,Corporate,2/6/2025
17618,Riya,Patel,Male,42,Jaipur,Rajasthan,North,Small Business,8/2/2023
17619,Rohan,Sharma,Male,54,Lucknow,Uttar Pradesh,North,Consumer,4/30/2025
17620,Ananya,Banerjee,Male,65,Bhubaneswar,Odisha,East,Consumer,6/29/2025
17621,Tanya,Chatterjee,Male,46,Bengaluru,Karnataka,South,Corporate,8/4/2024
17622,Pooja,Khan,Female,28,Lucknow,Uttar Pradesh,North,Small Business,11/7/2025
17623,Arjun,Nair,Female,21,Kolkata,West Bengal,East,Consumer,7/15/2025
17624,Karan,Reddy,Male,53,Mumbai,Maharashtra,West,Small Business,5/18/2024
17625,Amit,Malhotra,Male,45,Chennai,Tamil Nadu,South,Small Business,8/13/2025
17626,Rohan,Ghosh,Female,54,Kolkata,West Bengal,East,Corporate,10/4/2025
17627,Meera,Chatterjee,Male,65,Gurugram,Haryana,North,Consumer,4/27/2023
17628,Tanya,Das,Female,57,Ludhiana,Punjab,North,Consumer,12/13/2025
17629,Tanya,Das,Female,42,Kolkata,West Bengal,East,Corporate,1/6/2023
17630,Riya,Chatterjee,Male,50,Bhubaneswar,Odisha,East,Corporate,6/9/2024
17631,Aditya,Bose,Male,48,New Delhi,Delhi,North,Consumer,10/10/2025
17632,Kavya,Singh,Male,27,Lucknow,Uttar Pradesh,North,Consumer,2/21/2025
17633,Aditya,Mehta,Female,32,Kochi,Kerala,South,Corporate,10/16/2023
17634,Ishita,Gupta,Female,22,New Delhi,Delhi,North,Consumer,11/26/2024
17635,Rohan,Patel,Male,35,Kolkata,West Bengal,East,Consumer,8/20/2023
17636,Aditya,Khan,Female,26,Kolkata,West Bengal,East,Consumer,9/14/2023
17637,Pooja,Verma,Male,61,Hyderabad,Telangana,South,Consumer,9/11/2025
17638,Arjun,Jain,Male,59,Gurugram,Haryana,North,Consumer,2/20/2023
17639,Kavya,Malhotra,Female,52,New Delhi,Delhi,North,Consumer,11/5/2025
17640,Amit,Dutta,Female,37,Chennai,Tamil Nadu,South,Consumer,5/4/2024
17641,Aarav,Patel,Male,18,Kolkata,West Bengal,East,Corporate,3/11/2023
17642,Kavya,Dutta,Female,44,Ludhiana,Punjab,North,Consumer,4/30/2025
17643,Vikram,Iyer,Male,19,Bengaluru,Karnataka,South,Consumer,2/22/2023
17644,Rohan,Singh,Female,19,Lucknow,Uttar Pradesh,North,Corporate,12/18/2023
17645,Ishita,Ghosh,Female,25,Jaipur,Rajasthan,North,Consumer,9/18/2023
17646,Vikram,Das,Female,41,Bengaluru,Karnataka,South,Small Business,4/27/2025
17647,Rahul,Banerjee,Female,53,Kolkata,West Bengal,East,Consumer,3/4/2024
17648,Karan,Bose,Female,37,Chennai,Tamil Nadu,South,Small Business,12/8/2024
17649,Karan,Reddy,Female,55,Bengaluru,Karnataka,South,Corporate,3/19/2023
17650,Sneha,Gupta,Female,43,Lucknow,Uttar Pradesh,North,Small Business,1/21/2025
17651,Ishita,Singh,Male,60,Patna,Bihar,East,Consumer,2/6/2025
17652,Karan,Mehta,Female,36,Mumbai,Maharashtra,West,Consumer,11/5/2023
17653,Vikram,Singh,Female,32,New Delhi,Delhi,North,Corporate,8/9/2025
17654,Aditya,Reddy,Female,21,Kolkata,West Bengal,East,Consumer,5/22/2024
17655,Tanya,Sen,Female,28,Mumbai,Maharashtra,West,Consumer,12/21/2024
17656,Meera,Singh,Male,20,Lucknow,Uttar Pradesh,North,Consumer,7/16/2023
17657,Sneha,Roy,Male,26,Patna,Bihar,East,Corporate,10/4/2025
17658,Amit,Khan,Male,63,Lucknow,Uttar Pradesh,North,Corporate,9/24/2023
17659,Sahil,Chatterjee,Female,44,Mumbai,Maharashtra,West,Small Business,11/7/2024
17660,Aarav,Malhotra,Female,46,New Delhi,Delhi,North,Consumer,4/8/2023
17661,Neha,Chatterjee,Female,36,Hyderabad,Telangana,South,Small Business,2/18/2023
17662,Kavya,Ghosh,Male,48,Bhopal,Madhya Pradesh,Central,Corporate,5/17/2023
17663,Riya,Gupta,Other,44,Jaipur,Rajasthan,North,Consumer,10/15/2025
17664,Rohan,Dutta,Male,61,Gurugram,Haryana,North,Consumer,8/16/2023
17665,Kavya,Reddy,Male,56,Mumbai,Maharashtra,West,Consumer,8/7/2025
17666,Nikhil,Ghosh,Female,44,Hyderabad,Telangana,South,Consumer,9/18/2024
17667,Tanya,Jain,Female,55,Lucknow,Uttar Pradesh,North,Consumer,4/6/2023
17668,Karan,Sen,Female,47,Chennai,Tamil Nadu,South,Consumer,4/21/2024
17669,Arjun,Verma,Female,65,Ahmedabad,Gujarat,West,Consumer,6/1/2024
17670,Arjun,Bose,Male,43,New Delhi,Delhi,North,Consumer,10/16/2023
17671,Sahil,Verma,Male,58,Bhopal,Madhya Pradesh,Central,Consumer,10/14/2024
17672,Amit,Jain,Female,26,Mumbai,Maharashtra,West,Small Business,7/19/2025
17673,Ananya,Malhotra,Male,26,Gurugram,Haryana,North,Consumer,8/12/2025
17674,Aarav,Dutta,Female,32,Chennai,Tamil Nadu,South,Consumer,7/21/2024
17675,Aarav,Gupta,Male,57,Hyderabad,Telangana,South,Small Business,8/22/2025
17676,Meera,Banerjee,Male,60,New Delhi,Delhi,North,Consumer,9/23/2025
17677,Kavya,Khan,Female,37,Bengaluru,Karnataka,South,Consumer,4/6/2023
17678,Nikhil,Iyer,Female,39,Gurugram,Haryana,North,Small Business,11/16/2024
17679,Aarav,Chatterjee,Male,41,Ludhiana,Punjab,North,Consumer,4/15/2025
17680,Pooja,Sen,Male,27,Bhopal,Madhya Pradesh,Central,Small Business,1/18/2023
17681,Nikhil,Roy,Male,43,Bhopal,Madhya Pradesh,Central,Small Business,10/13/2024
17682,Vikram,Gupta,Male,57,Jaipur,Rajasthan,North,Consumer,9/13/2025
17683,Kavya,Jain,Female,54,Hyderabad,Telangana,South,Corporate,10/17/2023
17684,Karan,Reddy,Male,22,Bhubaneswar,Odisha,East,Consumer,7/15/2025
17685,Arjun,Patel,Male,34,Kolkata,West Bengal,East,Small Business,10/5/2025
17686,Aditya,Reddy,Female,48,Bhubaneswar,Odisha,East,Consumer,11/17/2024
17687,Priya,Sharma,Female,46,Hyderabad,Telangana,South,Corporate,11/10/2024
17688,Riya,Iyer,Male,51,Jaipur,Rajasthan,North,Consumer,7/31/2024
